layer_name,input,kv_cache,tp_size,latency(ns)
input_layernorm,55,0,4,7819
q_proj,55,0,4,17219
k_proj,55,0,4,6674
v_proj,55,0,4,6127
rope,55,0,4,20813
attn,55,0,4,3287
o_proj,55,0,4,14758
post_layernorm,55,0,4,8114
gate,55,0,4,64393
expert.w1,55,0,4,16713
expert.w3,55,0,4,16636
act_fn,55,0,4,3641
expert.w2,55,0,4,14299
final_layernorm,55,0,4,8021
lm_head,55,0,4,96523
embedding,56,0,4,4860
input_layernorm,56,0,4,7556
q_proj,56,0,4,17182
k_proj,56,0,4,6554
v_proj,56,0,4,6042
rope,56,0,4,20186
attn,56,0,4,3158
o_proj,56,0,4,14654
post_layernorm,56,0,4,7863
gate,56,0,4,61835
expert.w1,56,0,4,16553
expert.w3,56,0,4,16090
act_fn,56,0,4,3532
expert.w2,56,0,4,14155
final_layernorm,56,0,4,7776
lm_head,56,0,4,96301
embedding,57,0,4,4997
input_layernorm,57,0,4,7845
q_proj,57,0,4,17372
k_proj,57,0,4,6661
v_proj,57,0,4,6149
rope,57,0,4,20991
attn,57,0,4,3282
o_proj,57,0,4,15089
post_layernorm,57,0,4,8117
gate,57,0,4,65315
expert.w1,57,0,4,16601
expert.w3,57,0,4,16521
act_fn,57,0,4,3701
expert.w2,57,0,4,14212
final_layernorm,57,0,4,8011
lm_head,57,0,4,96537
embedding,58,0,4,4984
input_layernorm,58,0,4,7850
q_proj,58,0,4,17413
k_proj,58,0,4,6683
v_proj,58,0,4,6161
rope,58,0,4,20861
attn,58,0,4,3309
o_proj,58,0,4,15145
post_layernorm,58,0,4,8151
gate,58,0,4,65090
expert.w1,58,0,4,16693
expert.w3,58,0,4,16459
act_fn,58,0,4,3711
expert.w2,58,0,4,14262
final_layernorm,58,0,4,8030
lm_head,58,0,4,96749
embedding,59,0,4,4856
input_layernorm,59,0,4,7645
q_proj,59,0,4,17579
k_proj,59,0,4,6677
v_proj,59,0,4,6264
rope,59,0,4,20360
attn,59,0,4,3193
o_proj,59,0,4,14960
post_layernorm,59,0,4,7914
gate,59,0,4,62946
expert.w1,59,0,4,16553
expert.w3,59,0,4,16306
act_fn,59,0,4,3677
expert.w2,59,0,4,14134
final_layernorm,59,0,4,7759
lm_head,59,0,4,96441
embedding,60,0,4,5025
input_layernorm,60,0,4,7893
q_proj,60,0,4,17734
k_proj,60,0,4,6788
v_proj,60,0,4,6352
rope,60,0,4,21185
attn,60,0,4,3309
o_proj,60,0,4,15230
post_layernorm,60,0,4,8164
gate,60,0,4,64798
expert.w1,60,0,4,16898
expert.w3,60,0,4,16477
act_fn,60,0,4,3726
expert.w2,60,0,4,14446
final_layernorm,60,0,4,8089
lm_head,60,0,4,96741
embedding,61,0,4,5043
input_layernorm,61,0,4,7901
q_proj,61,0,4,17781
k_proj,61,0,4,6861
v_proj,61,0,4,6347
rope,61,0,4,21252
attn,61,0,4,3336
o_proj,61,0,4,15242
post_layernorm,61,0,4,8173
gate,61,0,4,65201
expert.w1,61,0,4,16938
expert.w3,61,0,4,16360
act_fn,61,0,4,3792
expert.w2,61,0,4,14337
final_layernorm,61,0,4,8055
lm_head,61,0,4,96826
embedding,62,0,4,4925
input_layernorm,62,0,4,7740
